Record_ID,Date,Month,State,Region,River_Basin,Rainfall_mm,River_Level_m,Soil_Moisture,Upstream_Release_cumecs,Distance_to_River_km,Catchment_Slope_deg,Elevation_m,Drainage_Density_km_per_km2,Land_Use,Flood
R02123,2025-02-02,12,Manipur,North-East,Barak,62.4,2.76,0.236,3.0,5.0,7.32,420,2.08,Barren,0
R02124,2025-07-07,3,Telangana,South,Godavari,39.7,1.85,0.227,5.0,3.89,4.51,173,0.86,Urban,0
R02125,2025-06-24,3,Goa,West,Zuari,8.9,1.7,0.109,3.4,1.14,3.22,479,0.85,Urban,0
R02126,2024-09-02,4,West Bengal,East,Ganga,4.6,1.36,0.148,14.1,3.72,2.2,171,1.43,Agriculture,0
R02127,2025-07-05,2,Tamil Nadu,South,Cauvery,6.8,1.56,0.077,18.3,1.85,3.76,284,2.06,Urban,0
R02128,2024-09-29,7,Uttar Pradesh,North,Ganga,190.2,5.75,0.693,71.0,9.43,5.47,702,1.29,Agriculture,1
R02129,2024-09-18,11,Sikkim,North-East,Teesta,33.5,2.3,0.224,1.9,3.06,8.09,683,2.61,Urban,1
R02130,2025-05-16,9,Tripura,North-East,Gumti,265.6,6.62,0.821,4.4,1.88,7.48,599,2.5,Urban,1
R02131,2025-05-17,4,Kerala,South,Pamba,31.8,2.17,0.191,2.9,8.66,3.23,184,1.79,Barren,0
R02132,2024-08-22,7,Punjab,North,Indus,100.2,3.03,0.408,8.1,2.82,5.62,927,1.5,Barren,0
R02133,2024-12-27,4,Andhra Pradesh,South,Krishna,4.6,1.65,0.054,16.3,7.11,2.06,196,1.14,Forest,0
R02134,2025-02-12,2,Haryana,North,Indus,30.0,1.59,0.183,2.4,0.79,6.66,638,1.83,Urban,0
R02135,2025-04-26,10,Madhya Pradesh,Central,Ganga,78.2,3.03,0.231,7.6,3.3,2.62,272,1.0,Urban,1
R02136,2024-12-05,3,Nagaland,North-East,Brahmaputra,26.1,1.94,0.186,17.7,3.25,7.66,729,2.21,Wetland,0
R02137,2025-04-24,5,Nagaland,North-East,Brahmaputra,23.5,2.18,0.121,5.2,9.7,8.76,786,1.99,Barren,0
R02138,2025-04-04,7,Meghalaya,North-East,Brahmaputra,416.5,14.3,0.9,7.8,4.6,8.98,535,2.42,Forest,1
R02139,2025-05-29,11,Tamil Nadu,South,Vaigai,209.5,3.81,0.642,5.5,5.02,4.61,141,1.4,Barren,1
R02140,2024-08-31,2,Tripura,North-East,Gumti,0.0,1.52,0.131,11.5,1.64,6.55,643,1.8,Urban,0
R02141,2024-10-31,6,Meghalaya,North-East,Brahmaputra,373.7,12.79,0.9,19.5,2.37,7.82,837,2.51,Forest,1
R02142,2024-12-09,8,Karnataka,South,Krishna,261.5,6.05,0.878,34.8,1.76,3.95,376,1.43,Agriculture,1
R02143,2025-02-24,3,Manipur,North-East,Barak,29.7,2.01,0.147,11.4,0.65,6.98,527,2.36,Barren,0
R02144,2025-04-04,9,Madhya Pradesh,Central,Tapi,318.7,5.47,0.9,5.2,6.78,3.48,260,0.99,Forest,1
R02145,2025-07-19,11,Andhra Pradesh,South,Krishna,114.3,3.62,0.469,3.6,5.91,4.43,197,1.43,Wetland,1
R02146,2025-04-19,1,Goa,West,Zuari,17.4,1.77,0.222,6.0,12.85,4.15,260,1.01,Agriculture,0
R02147,2024-12-11,12,Karnataka,South,Krishna,21.8,1.75,0.126,17.6,1.35,1.8,63,1.09,Urban,0
R02148,2025-05-03,8,Andhra Pradesh,South,Godavari,217.5,5.27,0.694,180.8,7.69,1.29,104,1.55,Forest,1
R02149,2024-08-01,1,Karnataka,South,Krishna,15.3,1.56,0.145,8.3,4.81,2.77,219,1.58,Wetland,0
R02150,2025-02-21,11,Madhya Pradesh,Central,Tapi,78.5,2.44,0.321,12.9,4.82,3.62,334,1.62,Forest,1
R02151,2024-12-03,7,Tamil Nadu,South,Vaigai,287.6,5.54,0.849,8.7,2.33,4.92,5,1.36,Barren,1
R02152,2025-07-07,5,Sikkim,North-East,Teesta,19.4,1.97,0.119,12.6,2.54,7.17,514,2.27,Barren,0
R02153,2025-07-03,3,Bihar,East,Ganga,24.2,1.99,0.121,4.0,1.54,3.82,211,1.58,Barren,0
R02154,2024-12-01,12,Andhra Pradesh,South,Godavari,36.4,2.1,0.207,10.5,6.42,1.94,151,1.5,Wetland,0
R02155,2025-02-17,10,Mizoram,North-East,Barak,101.4,3.63,0.413,22.3,6.46,8.41,498,1.96,Wetland,0
R02156,2025-07-18,5,Arunachal Pradesh,North-East,Brahmaputra,2.3,1.69,0.172,13.4,1.11,7.54,653,1.81,Agriculture,0
R02157,2025-06-12,12,Rajasthan,West,Indus,33.6,1.85,0.208,12.4,5.78,1.49,383,0.65,Forest,0
R02158,2025-02-12,11,Sikkim,North-East,Teesta,76.5,3.54,0.39,11.9,1.45,7.69,737,2.52,Wetland,0
R02159,2024-07-07,1,Jharkhand,East,Ganga,30.3,2.07,0.216,9.2,3.38,1.82,5,1.78,Forest,0
R02160,2024-11-21,1,West Bengal,East,Ganga,18.1,1.93,0.142,9.6,3.96,3.01,5,2.16,Barren,0
R02161,2025-05-09,10,Mizoram,North-East,Barak,144.3,4.62,0.574,4.4,2.06,6.98,600,2.18,Agriculture,0
R02162,2024-11-09,4,Mizoram,North-East,Barak,35.0,1.97,0.195,7.1,2.07,6.42,919,1.98,Urban,1
R02163,2025-05-23,8,Gujarat,West,Narmada,183.9,4.61,0.58,20.8,5.38,1.36,402,1.47,Barren,0
R02164,2025-04-29,12,Uttar Pradesh,North,Ganga,23.4,1.78,0.181,4.5,1.92,4.9,786,1.51,Wetland,0
R02165,2025-05-20,5,Andhra Pradesh,South,Krishna,43.4,2.11,0.167,16.1,1.82,3.69,289,1.34,Forest,0
R02166,2025-06-07,2,Jammu & Kashmir,North,Indus,34.1,2.13,0.227,12.1,2.03,5.85,705,1.61,Urban,0
R02167,2025-06-25,1,West Bengal,East,Ganga,24.7,1.93,0.123,4.7,2.93,3.68,131,2.07,Barren,0
R02168,2024-10-26,5,Nagaland,North-East,Brahmaputra,20.5,2.23,0.17,7.4,1.22,8.06,652,1.34,Barren,0
R02169,2025-01-30,8,Uttar Pradesh,North,Ganga,79.6,3.39,0.341,25.5,2.63,7.14,988,0.8,Forest,0
R02170,2024-07-28,2,Nagaland,North-East,Brahmaputra,3.2,0.99,0.057,12.9,0.6,8.51,528,2.03,Urban,0
R02171,2025-04-13,7,Arunachal Pradesh,North-East,Brahmaputra,478.0,16.11,0.9,53.5,1.82,7.88,469,2.2,Wetland,1
R02172,2025-01-04,2,Meghalaya,North-East,Brahmaputra,0.0,1.66,0.082,3.0,1.54,10.12,514,1.96,Barren,0
R02173,2025-02-15,4,Meghalaya,North-East,Brahmaputra,40.1,2.7,0.233,9.7,5.12,7.58,776,2.29,Agriculture,0
R02174,2024-09-17,1,Andhra Pradesh,South,Godavari,33.8,2.11,0.263,5.0,2.23,2.8,130,1.12,Wetland,0
R02175,2025-04-01,2,Kerala,South,Pamba,1.3,1.66,0.165,8.1,3.55,3.22,229,1.09,Agriculture,0
R02176,2024-10-13,11,Nagaland,North-East,Brahmaputra,37.4,2.22,0.161,7.3,2.43,8.03,716,1.93,Urban,0
R02177,2024-12-25,1,Meghalaya,North-East,Brahmaputra,48.3,2.76,0.215,4.9,5.81,8.78,695,2.5,Urban,0
R02178,2025-04-21,6,Assam,North-East,Brahmaputra,339.6,11.94,0.9,5.5,3.3,9.01,691,2.61,Agriculture,1
R02179,2025-05-11,4,Jharkhand,East,Ganga,19.7,1.84,0.185,4.4,1.84,2.49,61,1.6,Urban,0
R02180,2025-07-15,11,Assam,North-East,Brahmaputra,87.3,3.73,0.4,3.1,0.27,6.95,732,1.98,Wetland,0
R02181,2025-04-17,12,Uttarakhand,North,Ganga,5.9,1.54,0.116,18.1,0.38,5.0,747,1.58,Barren,0
R02182,2025-01-29,12,Chhattisgarh,Central,Mahanadi,0.0,1.28,0.107,5.9,1.6,1.4,324,0.99,Urban,0
R02183,2025-05-13,4,Gujarat,West,Sabarmati,18.6,1.88,0.123,12.3,6.02,2.4,273,1.11,Forest,0
R02184,2024-06-05,3,Andhra Pradesh,South,Godavari,18.1,1.69,0.098,0.5,6.75,4.65,314,1.96,Barren,0
R02185,2025-02-06,5,Rajasthan,West,Luni,58.7,1.95,0.243,11.5,2.11,2.42,328,0.81,Barren,0
R02186,2024-09-27,9,Jharkhand,East,Ganga,168.7,5.64,0.575,30.4,3.72,3.99,5,1.28,Forest,1
R02187,2025-05-09,7,Bihar,East,Ganga,257.9,7.07,0.814,60.9,2.43,4.48,90,1.06,Urban,1
R02188,2025-02-06,7,Maharashtra,West,Tapi,216.4,4.72,0.692,6.4,3.96,0.99,447,1.25,Barren,1
R02189,2025-02-08,11,Rajasthan,West,Indus,65.8,2.32,0.307,4.5,3.72,3.52,290,1.08,Agriculture,0
R02190,2025-01-22,10,Arunachal Pradesh,North-East,Brahmaputra,116.4,5.19,0.395,24.6,4.28,7.64,598,1.97,Barren,0
R02191,2024-10-07,3,Uttar Pradesh,North,Ganga,18.7,2.12,0.185,6.5,4.83,5.85,666,1.31,Wetland,0
R02192,2024-09-12,10,Bihar,East,Ganga,88.3,3.63,0.348,12.2,0.74,3.47,5,1.07,Urban,1
R02193,2024-11-16,9,Maharashtra,West,Godavari,266.3,6.88,0.841,74.4,2.75,2.67,260,1.31,Barren,1
R02194,2025-04-26,6,Jharkhand,East,Ganga,325.8,8.61,0.9,1.8,1.48,2.11,199,1.61,Forest,1
R02195,2024-07-06,3,Madhya Pradesh,Central,Tapi,25.4,1.91,0.18,7.0,4.45,2.15,259,0.78,Forest,0
R02196,2024-12-22,7,Jammu & Kashmir,North,Indus,166.1,3.94,0.591,0.6,1.46,6.69,627,1.65,Wetland,0
R02197,2025-01-25,3,Haryana,North,Ganga,16.9,1.73,0.138,3.4,2.5,6.35,599,1.49,Forest,0
R02198,2025-03-27,2,Nagaland,North-East,Brahmaputra,30.7,2.6,0.181,10.5,4.44,7.58,790,2.47,Forest,0
R02199,2025-06-18,9,Arunachal Pradesh,North-East,Brahmaputra,267.9,10.2,0.839,45.1,8.52,7.56,846,2.16,Barren,1
R02200,2024-11-02,3,Haryana,North,Ganga,39.5,2.12,0.222,0.5,3.09,4.95,862,1.67,Wetland,0
R02201,2025-03-12,12,Uttar Pradesh,North,Ganga,5.6,1.6,0.1,6.2,1.71,8.74,834,1.12,Barren,0
R02202,2025-03-03,8,Manipur,North-East,Barak,246.3,7.31,0.835,3.9,1.22,7.42,800,2.35,Agriculture,1
R02203,2025-03-31,11,Maharashtra,West,Godavari,109.6,3.69,0.373,17.5,3.14,1.76,181,0.8,Agriculture,1
R02204,2025-04-26,3,Tripura,North-East,Gumti,31.6,2.04,0.2,10.7,2.24,9.92,691,1.8,Barren,0
R02205,2024-08-14,1,Sikkim,North-East,Teesta,44.3,2.61,0.276,13.5,7.09,7.14,836,1.46,Agriculture,0
R02206,2025-02-17,12,Tripura,North-East,Gumti,21.4,2.02,0.179,0.7,1.56,8.83,778,2.09,Agriculture,0
R02207,2025-07-17,8,Odisha,East,Brahmani,184.8,5.36,0.57,25.9,1.56,2.43,5,1.66,Forest,1
R02208,2025-03-26,9,Maharashtra,West,Krishna,169.5,4.82,0.576,69.1,2.91,2.33,278,0.94,Forest,1
R02209,2024-07-08,5,Mizoram,North-East,Barak,0.0,1.74,0.106,18.0,7.5,8.97,837,1.87,Forest,0
R02210,2024-10-01,11,Andhra Pradesh,South,Godavari,94.1,3.16,0.306,2.4,2.3,3.96,137,1.15,Urban,0
R02211,2025-03-18,2,Sikkim,North-East,Teesta,18.3,2.01,0.178,5.3,4.93,7.51,565,2.23,Barren,0
R02212,2024-08-24,12,Himachal Pradesh,North,Indus,20.0,1.83,0.176,12.7,4.01,4.54,839,1.44,Barren,0
R02213,2024-07-04,7,West Bengal,East,Ganga,321.9,8.74,0.9,71.2,3.64,3.11,41,1.01,Agriculture,1
R02214,2024-08-10,9,West Bengal,East,Hooghly,118.1,3.69,0.382,13.4,1.77,2.42,56,1.81,Urban,1
R02215,2024-07-27,10,Bihar,East,Ganga,162.4,4.66,0.479,1.4,3.67,2.1,5,1.38,Urban,0
R02216,2025-06-11,12,Arunachal Pradesh,North-East,Brahmaputra,21.5,2.25,0.11,8.2,3.29,9.36,767,2.28,Forest,0
R02217,2024-09-13,11,Gujarat,West,Tapi,52.6,2.13,0.264,7.7,3.88,3.76,281,0.96,Barren,0
R02218,2025-02-18,3,Himachal Pradesh,North,Ganga,0.0,1.87,0.159,11.0,1.04,8.02,711,1.67,Agriculture,0
R02219,2025-04-28,6,Uttar Pradesh,North,Ganga,192.6,5.92,0.66,3.7,3.86,5.56,770,2.07,Barren,1
R02220,2024-07-10,7,Chhattisgarh,Central,Mahanadi,250.6,6.55,0.811,20.9,6.74,3.73,396,1.33,Wetland,0
R02221,2025-05-04,2,Uttar Pradesh,North,Ganga,8.2,1.67,0.177,9.9,2.43,5.35,761,1.66,Agriculture,0
R02222,2025-03-09,5,Karnataka,South,Krishna,24.7,1.75,0.207,5.9,5.47,5.09,216,1.1,Wetland,1
R02223,2025-06-16,4,Goa,West,Zuari,9.7,1.85,0.091,2.5,1.08,1.27,212,1.02,Barren,0
R02224,2025-07-05,5,Bihar,East,Ganga,49.3,2.8,0.253,16.5,2.64,2.39,6,1.2,Urban,1
R02225,2025-07-08,1,Odisha,East,Brahmani,24.8,1.97,0.124,1.3,1.05,1.67,29,2.09,Urban,0
R02226,2025-01-06,6,Manipur,North-East,Barak,310.2,8.11,0.9,15.6,2.17,8.49,922,2.2,Forest,1
R02227,2024-12-27,6,Haryana,North,Ganga,244.4,6.49,0.801,0.0,4.61,5.75,961,1.54,Wetland,1
R02228,2024-10-05,2,Chhattisgarh,Central,Mahanadi,31.1,1.94,0.271,1.7,0.94,3.11,417,1.13,Wetland,0
R02229,2025-02-12,9,Rajasthan,West,Indus,146.1,3.75,0.572,2.7,1.82,2.58,241,0.61,Agriculture,1
R02230,2025-05-02,8,Jharkhand,East,Ganga,153.7,5.5,0.561,39.6,1.44,5.61,75,1.83,Agriculture,1
R02231,2025-03-02,4,Tamil Nadu,South,Vaigai,21.0,1.96,0.19,7.8,2.96,2.69,423,1.61,Wetland,0
R02232,2024-07-19,6,Chhattisgarh,Central,Godavari,120.5,3.78,0.529,2.0,2.12,1.88,396,1.35,Agriculture,0
R02233,2025-07-10,2,Meghalaya,North-East,Brahmaputra,35.5,2.67,0.2,4.8,4.98,8.51,741,2.27,Wetland,0
R02234,2024-10-09,6,Uttar Pradesh,North,Ganga,266.6,7.27,0.826,7.2,0.91,7.0,925,1.6,Urban,1
R02235,2024-11-10,2,Chhattisgarh,Central,Mahanadi,0.0,1.54,0.136,6.3,4.31,2.48,459,2.01,Forest,0
R02236,2025-01-12,7,Himachal Pradesh,North,Indus,159.9,4.42,0.541,10.1,5.47,6.43,830,1.62,Forest,1
R02237,2024-10-18,3,Telangana,South,Godavari,26.6,2.07,0.205,5.6,1.76,2.25,5,1.82,Wetland,0
R02238,2024-07-18,2,Tripura,North-East,Gumti,12.9,1.6,0.254,9.4,1.28,6.69,601,2.07,Wetland,0
R02239,2024-11-18,11,Meghalaya,North-East,Brahmaputra,100.9,4.47,0.382,5.7,0.84,7.54,603,2.43,Forest,1
R02240,2025-03-22,9,Tamil Nadu,South,Vaigai,219.9,4.68,0.723,7.3,3.28,3.16,225,1.49,Agriculture,1
R02241,2024-12-16,1,Haryana,North,Ganga,31.3,2.26,0.223,16.0,0.75,7.43,585,1.49,Agriculture,1
R02242,2025-07-13,11,Chhattisgarh,Central,Mahanadi,155.2,4.7,0.508,11.3,3.51,3.88,111,1.02,Urban,1
R02243,2024-11-09,7,Tripura,North-East,Gumti,435.5,8.8,0.9,8.5,0.61,9.48,591,2.13,Urban,1
R02244,2024-11-11,5,Jharkhand,East,Subarnarekha,3.7,1.83,0.166,2.0,1.09,3.05,68,1.73,Wetland,0
R02245,2024-10-14,4,Punjab,North,Indus,17.7,2.02,0.156,1.9,1.16,6.39,799,1.32,Agriculture,0
R02246,2025-07-21,4,Sikkim,North-East,Teesta,32.4,2.28,0.198,12.8,2.1,6.04,623,1.99,Urban,1
R02247,2024-09-22,12,Andhra Pradesh,South,Krishna,22.6,1.86,0.245,12.6,8.82,3.05,170,0.66,Wetland,0
R02248,2025-07-20,12,Rajasthan,West,Luni,40.0,1.68,0.171,7.7,1.07,2.89,479,0.88,Barren,0
R02249,2024-06-30,4,Manipur,North-East,Barak,32.9,2.13,0.216,2.4,3.8,7.76,658,1.87,Agriculture,0
R02250,2025-03-01,3,Gujarat,West,Sabarmati,29.7,2.09,0.229,3.8,2.13,1.94,158,1.3,Urban,0
R02251,2025-04-01,3,Maharashtra,West,Godavari,44.0,1.93,0.237,5.4,1.84,2.33,403,1.19,Urban,0
R02252,2024-11-14,2,Manipur,North-East,Barak,30.1,1.86,0.284,22.0,1.7,7.55,748,2.18,Wetland,0
R02253,2025-05-02,12,Jharkhand,East,Subarnarekha,4.1,1.9,0.126,15.7,2.45,2.0,36,1.51,Agriculture,0
R02254,2025-04-06,8,Madhya Pradesh,Central,Tapi,165.8,3.73,0.528,11.2,5.12,2.96,331,1.42,Barren,1
R02255,2025-05-15,5,Jharkhand,East,Ganga,21.7,1.95,0.12,10.2,0.36,3.12,202,1.9,Forest,0
R02256,2025-03-04,6,Chhattisgarh,Central,Godavari,171.4,5.15,0.591,3.0,5.26,3.74,237,0.99,Agriculture,1
R02257,2024-09-01,3,Madhya Pradesh,Central,Narmada,32.2,2.15,0.149,17.3,1.7,2.88,314,1.25,Urban,0
R02258,2025-05-30,4,Himachal Pradesh,North,Ganga,32.8,2.13,0.233,14.3,0.7,5.75,942,1.8,Wetland,0
R02259,2024-12-11,2,Maharashtra,West,Tapi,24.1,1.91,0.21,2.5,2.66,2.19,339,0.83,Agriculture,1
R02260,2025-02-15,6,Maharashtra,West,Krishna,241.0,5.72,0.762,1.2,3.38,2.98,422,1.29,Forest,1
R02261,2024-11-15,11,Haryana,North,Ganga,20.6,1.85,0.126,21.4,5.2,5.36,678,1.38,Barren,0
R02262,2025-02-22,6,Tamil Nadu,South,Cauvery,355.7,7.03,0.9,7.3,1.29,2.65,168,1.33,Forest,1
R02263,2025-01-12,4,Sikkim,North-East,Teesta,14.2,1.62,0.137,7.5,6.26,7.52,494,2.26,Agriculture,0
R02264,2025-01-18,2,Nagaland,North-East,Brahmaputra,0.0,1.8,0.118,6.6,1.41,8.32,534,2.27,Agriculture,0
R02265,2024-07-20,1,Mizoram,North-East,Barak,18.9,1.95,0.201,1.9,2.4,7.68,953,2.65,Agriculture,0
R02266,2024-06-07,2,Rajasthan,West,Luni,16.0,1.62,0.204,1.7,3.01,3.8,293,1.01,Barren,0
R02267,2025-03-14,5,Manipur,North-East,Barak,31.0,1.99,0.213,12.0,2.37,8.49,488,1.87,Agriculture,0
R02268,2025-03-09,1,Meghalaya,North-East,Brahmaputra,25.1,2.21,0.237,11.4,9.2,8.29,819,2.22,Agriculture,0
R02269,2025-06-17,9,Jharkhand,East,Subarnarekha,188.3,4.54,0.633,2.7,2.68,4.64,47,2.14,Forest,1
R02270,2024-10-22,7,Odisha,East,Mahanadi,196.8,6.08,0.724,129.0,1.68,3.95,5,1.84,Wetland,1
R02271,2025-05-29,3,Jharkhand,East,Ganga,10.2,1.75,0.146,9.1,4.8,4.57,5,1.78,Forest,0
R02272,2025-06-19,5,Arunachal Pradesh,North-East,Brahmaputra,16.7,1.91,0.173,15.0,5.61,7.37,716,2.08,Barren,0
R02273,2025-07-08,12,Himachal Pradesh,North,Indus,58.7,1.88,0.373,6.8,3.93,7.75,468,2.05,Wetland,0
R02274,2024-06-10,3,Tripura,North-East,Gumti,45.6,2.41,0.262,6.6,6.99,6.78,701,2.6,Barren,0
R02275,2024-11-13,7,Bihar,East,Kosi,312.2,9.62,0.9,4.5,3.91,2.41,5,1.6,Forest,1
R02276,2025-04-10,1,Rajasthan,West,Indus,26.2,1.9,0.148,4.8,3.69,1.65,276,1.11,Barren,0
R02277,2024-09-01,9,Rajasthan,West,Indus,111.0,3.49,0.485,1.5,4.12,3.03,290,0.63,Barren,1
R02278,2025-07-03,5,Arunachal Pradesh,North-East,Brahmaputra,25.6,2.23,0.184,9.7,1.52,7.98,891,1.78,Forest,0
R02279,2024-09-12,9,Arunachal Pradesh,North-East,Brahmaputra,600.5,18.92,0.9,45.5,5.45,8.1,615,1.8,Agriculture,1
R02280,2025-07-04,9,Gujarat,West,Sabarmati,226.2,4.09,0.675,5.5,1.16,3.26,406,0.81,Forest,1
R02281,2024-08-04,5,Himachal Pradesh,North,Indus,16.6,1.71,0.187,8.7,10.55,6.41,921,1.32,Forest,0
R02282,2025-06-30,11,Andhra Pradesh,South,Godavari,131.7,4.16,0.444,9.6,0.8,2.62,294,1.72,Agriculture,1
R02283,2025-02-22,1,Meghalaya,North-East,Brahmaputra,38.9,2.46,0.137,6.6,4.52,7.08,711,1.9,Barren,0
R02284,2025-06-19,2,Chhattisgarh,Central,Godavari,17.3,1.75,0.133,1.9,2.71,2.82,308,1.32,Forest,0
R02285,2024-06-30,7,Sikkim,North-East,Teesta,423.7,12.42,0.9,2.3,1.8,8.22,549,2.23,Forest,1
R02286,2025-05-28,11,Madhya Pradesh,Central,Narmada,104.0,2.73,0.366,5.7,13.07,3.96,261,1.15,Forest,0
R02287,2024-11-03,5,Gujarat,West,Tapi,40.6,1.86,0.242,5.6,4.14,1.69,111,1.3,Forest,0
R02288,2025-05-15,12,Jammu & Kashmir,North,Indus,0.6,1.38,0.084,1.3,2.52,4.72,773,1.5,Forest,0
R02289,2025-02-28,8,Andhra Pradesh,South,Godavari,77.8,3.28,0.354,92.1,4.38,3.91,190,0.86,Forest,1
R02290,2024-06-21,10,Maharashtra,West,Godavari,78.0,2.77,0.381,8.6,7.36,2.4,209,1.69,Agriculture,0
R02291,2025-03-22,12,Odisha,East,Mahanadi,29.5,2.02,0.232,19.9,2.13,1.89,5,1.87,Forest,0
R02292,2024-10-09,2,Uttarakhand,North,Ganga,40.3,2.05,0.262,10.9,3.63,4.23,896,1.56,Agriculture,0
R02293,2024-09-05,3,Odisha,East,Mahanadi,8.8,2.01,0.069,6.8,0.89,4.39,5,1.32,Barren,0
R02294,2025-03-15,11,West Bengal,East,Ganga,0.0,1.53,0.095,5.6,0.72,2.33,5,1.04,Urban,0
R02295,2025-07-14,3,Goa,West,Mandovi,43.8,2.14,0.205,25.2,5.04,1.45,330,0.76,Barren,0
R02296,2025-06-17,3,Rajasthan,West,Indus,55.5,2.37,0.254,5.7,1.55,0.1,274,0.96,Wetland,0
R02297,2024-08-25,11,Gujarat,West,Narmada,92.7,2.5,0.392,6.3,0.89,2.16,353,0.96,Urban,0
R02298,2024-12-26,12,Sikkim,North-East,Teesta,23.7,2.18,0.169,1.3,4.36,7.48,724,1.82,Barren,0
R02299,2025-06-11,7,Haryana,North,Indus,143.9,4.0,0.539,4.1,2.03,5.83,897,1.3,Urban,1
R02300,2024-07-14,11,Karnataka,South,Krishna,156.3,3.78,0.504,5.1,0.71,1.92,27,1.66,Agriculture,1
R02301,2024-12-02,5,Gujarat,West,Sabarmati,40.3,2.16,0.208,17.6,1.9,1.66,327,0.3,Barren,0
R02302,2025-02-12,2,Jammu & Kashmir,North,Indus,15.3,1.9,0.113,5.3,3.26,5.3,867,1.37,Forest,0
R02303,2025-04-04,4,Andhra Pradesh,South,Godavari,24.5,1.96,0.197,4.8,5.59,4.23,63,1.06,Wetland,0
R02304,2024-07-20,3,Tamil Nadu,South,Vaigai,35.4,2.06,0.205,12.2,6.72,1.92,77,1.46,Forest,0
R02305,2024-12-13,4,West Bengal,East,Ganga,26.9,2.0,0.2,12.9,1.41,2.57,202,1.48,Barren,0
R02306,2025-04-19,11,Arunachal Pradesh,North-East,Brahmaputra,88.6,4.08,0.355,7.9,2.57,7.96,567,2.19,Urban,1
R02307,2025-06-08,2,Jammu & Kashmir,North,Indus,33.7,1.86,0.13,2.3,1.91,7.51,527,1.52,Forest,0
R02308,2024-12-20,3,Haryana,North,Indus,24.0,1.91,0.214,11.7,8.16,8.23,583,1.73,Agriculture,0
R02309,2025-06-05,7,Jammu & Kashmir,North,Indus,161.9,3.92,0.563,10.5,6.53,6.34,930,1.09,Agriculture,1
R02310,2024-06-14,4,Chhattisgarh,Central,Godavari,9.2,1.56,0.137,5.1,1.02,4.57,180,0.7,Urban,0
R02311,2025-02-13,2,West Bengal,East,Ganga,22.7,1.93,0.165,1.7,0.92,2.64,99,1.52,Urban,0
R02312,2024-10-25,2,Goa,West,Zuari,31.0,2.27,0.134,2.7,5.17,1.28,360,1.41,Forest,0
R02313,2024-12-19,2,Haryana,North,Indus,46.5,2.3,0.253,11.6,6.6,5.93,661,1.72,Barren,0
R02314,2024-11-08,7,Uttarakhand,North,Ganga,273.1,7.65,0.828,38.3,2.5,6.88,995,1.62,Forest,1
R02315,2024-09-15,11,Manipur,North-East,Barak,81.3,2.93,0.31,10.0,1.66,7.73,382,2.08,Agriculture,0
R02316,2025-07-16,10,Telangana,South,Krishna,96.0,2.94,0.302,3.0,7.27,3.39,58,1.16,Forest,0
R02317,2024-10-11,5,Telangana,South,Godavari,29.7,2.12,0.191,19.1,2.62,5.47,117,1.12,Forest,0
R02318,2024-08-19,2,Maharashtra,West,Tapi,34.5,2.46,0.224,14.4,9.81,3.1,210,0.85,Agriculture,0
R02319,2025-03-26,6,Tamil Nadu,South,Cauvery,194.2,4.73,0.728,14.3,2.51,2.91,44,1.44,Wetland,1
R02320,2024-12-05,2,Odisha,East,Brahmani,27.3,1.79,0.202,0.6,3.14,3.04,5,1.09,Barren,0
R02321,2024-07-04,3,Jharkhand,East,Subarnarekha,40.8,1.95,0.188,1.1,3.47,2.29,226,1.06,Forest,0
R02322,2024-07-06,7,Uttarakhand,North,Ganga,168.6,5.24,0.589,15.0,8.95,6.13,726,1.34,Forest,0
R02323,2025-01-29,8,West Bengal,East,Hooghly,386.1,8.66,0.9,9.6,2.17,3.09,5,1.06,Barren,1
R02324,2025-07-22,3,Kerala,South,Pamba,25.1,2.19,0.227,14.7,2.47,3.58,229,1.38,Wetland,1
R02325,2025-04-16,9,Jharkhand,East,Subarnarekha,242.4,5.47,0.816,14.9,3.52,2.99,5,1.59,Wetland,1
R02326,2024-12-28,7,Meghalaya,North-East,Brahmaputra,324.3,10.75,0.9,90.6,0.79,8.44,840,1.7,Barren,1
R02327,2025-02-19,9,Arunachal Pradesh,North-East,Brahmaputra,228.2,8.09,0.759,94.1,2.17,6.36,732,2.18,Agriculture,1
R02328,2024-07-22,4,Arunachal Pradesh,North-East,Brahmaputra,5.3,1.98,0.12,12.0,1.39,7.05,663,2.12,Urban,0
R02329,2025-03-01,6,Rajasthan,West,Indus,75.3,2.72,0.345,15.7,4.27,2.19,357,1.16,Wetland,1
R02330,2024-12-08,1,Uttarakhand,North,Ganga,44.0,2.67,0.21,3.5,8.62,5.58,865,1.33,Forest,0
R02331,2025-06-06,5,Andhra Pradesh,South,Godavari,59.1,2.55,0.343,7.2,0.23,4.61,60,1.18,Agriculture,1
R02332,2024-11-29,4,Karnataka,South,Cauvery,89.9,2.89,0.398,14.2,5.11,2.7,397,1.73,Agriculture,0
R02333,2024-11-18,2,Himachal Pradesh,North,Indus,0.0,1.03,0.109,14.6,2.63,7.33,637,0.92,Wetland,0
R02334,2024-08-01,12,Sikkim,North-East,Teesta,13.4,1.93,0.136,14.6,1.45,8.33,705,2.12,Forest,0
R02335,2025-06-12,11,Himachal Pradesh,North,Indus,50.1,2.39,0.207,27.1,1.0,4.49,771,0.86,Urban,0
